2435;0;2;0;Mdc
2436;2;2;0;Mdc
2462;0;2;0;Mdc
2485;0;2;0;Mdc
2499;0;2;0;Mdc
24sat;2;2;0;Mdc
2527;0;2;0;Mdc
2549;0;2;0;Mdc
2551;0;2;0;Mdc
2552;0;2;0;Mdc
2567;0;2;0;Mdc
25671;0;2;0;Mdc
2597;0;2;0;Mdc
25odstotno;0;2;0;Rgp
26000;0;2;0;Mdc
262;8;2;0;Mdc
2624;0;2;0;Mdc
2630;0;2;0;Mdc
2671;0;2;0;Mdc
2674;4;2;0;Mdc
2688;0;2;0;Mdc
26leten;3;2;2;Agpmsnn
2700;0;2;0;Mdc
27197;0;2;0;Mdc
2723995;0;2;0;Mdc
27483;0;2;0;Mdc
2771;0;2;0;Mdc
27a;0;2;0;Mdc
283582;0;2;0;Mdc
2839;0;2;0;Mdc
2851;0;2;0;Mdc
2862;0;2;0;Mdc
2885;0;2;0;Mdc
28meseèen;0;2;0;Npmsn
28odstotkov;0;2;0;Xt
292873;0;2;0;Mdc
29krat;0;2;0;Rgp
29leten;0;2;0;Agpmsnn
2odstotno;0;2;2;Rgp
2za1;0;2;0;Mdc
300milijonski;0;2;0;Agpmsny
301437;0;2;0;Mdc
3021;0;2;0;Mdc
30odstotno;0;2;0;Rgp
3101;0;2;0;Mdc
3126;0;2;0;Mdc
3131;0;2;0;Mdc
3133;0;2;0;Mdc
3148;0;2;0;Mdc
3151;0;2;0;Mdc
42369;0;2;0;Mdc
31leten;6;2;0;Agpmsnn
320d;0;2;0;Mdc
320milijonski;0;2;0;Agpmsny
321;6;2;4;Mdc
3223;3;2;0;Mdc
322845;0;2;0;Mdc
3237;0;2;0;Mdc
3246;0;2;0;Mdc
3261;0;2;0;Mdc
3281;0;2;0;Mdc
3289;0;2;0;Mdc
329;7;2;4;Mdc
331;2;2;0;Mdc
3351;0;2;0;Mdc
3359;0;2;0;Mdc
34119;0;2;0;Mdc
34420290;0;2;0;Mdc
3505;0;2;0;Mdc
352;0;2;6;Mdc
35750;0;2;0;Mdc
35831;0;2;0;Mdc
359;2;2;6;Mdc
35dneven;0;2;0;Npmsn
35milijonski;0;2;0;Agpmsny
36060;0;2;0;Mdc
3617;0;2;0;Mdc
3672;0;2;0;Mdc
371;2;2;0;Mdc
376797;0;2;0;Mdc
37920;0;2;0;Mdc
383;2;2;0;Mdc
398;4;2;2;Mdc
39930;0;2;0;Mdc
3milijonski;0;2;0;Agpmsny
3odstotno;0;2;2;Rgp
411;5;2;2;Mdc
4173;2;2;0;Mdc
41739;0;2;0;Mdc
4180;0;2;0;Mdc
4181;0;2;0;Mdc
41leten;3;2;0;Agpmsnn
422;0;2;2;Mdc
42308;0;2;0;Mdc
424;5;2;6;Mdc
4300;0;2;0;Mdc
4307;0;2;0;Mdc
438;2;2;5;Mdc
439;6;2;2;Mdc
439985;0;2;0;Mdc
4400;0;2;0;Mdc
440milijonski;0;2;0;Agpmsny
441;6;2;3;Mdc
44244;0;2;0;Mdc
443499;0;2;0;Mdc
4450;0;2;0;Mdc
448;2;2;0;Mdc
44leten;2;2;0;Agpmsnn
451;0;2;0;Mdc
4524;0;2;0;Mdc
454;0;2;2;Mdc
4576;0;2;0;Mdc
45b;0;2;0;Mdc
45minuten;0;2;0;Agpmsan
45odsoten;0;2;0;Agpmsnn
4638;0;2;0;Mdc
466942;0;2;0;Mdc
4682;0;2;0;Mdc
472;6;2;0;Mdc
4750;0;2;0;Mdc
4754523;0;2;0;Mdc
4770;0;2;0;Mdc
4800;0;2;2;Mdc
48169;0;2;0;Mdc
4834;2;2;0;Mdc
488;0;2;0;Mdc
491;3;2;0;Mdc
4913;0;2;0;Mdc
4931;0;2;0;Mdc
4935;0;2;0;Mdc
49656;0;2;0;Mdc
499;2;2;2;Mdc
4996;0;2;0;Mdc
4997;0;2;0;Mdc
4kilometrski;0;2;0;Agpmsay
4krat;0;2;2;Rgp
4milijonski;0;2;0;Agpmsny
4x4;0;2;0;Mdc
5028;0;2;0;Mdc
5051;0;2;0;Mdc
5064;0;2;0;Mdc
5087;0;2;0;Mdc
509;2;2;2;Mdc
509916;0;2;0;Mdc
50dneven;2;2;0;Npmsn
50litrski;15;2;9;Agpmsny
512;0;2;0;Mdc
5135;0;2;0;Mdc
5147;0;2;0;Mdc
5150;0;2;0;Mdc
5180;0;2;0;Mdc
5188;0;2;0;Mdc
5190;2;2;0;Mdc
521;6;2;2;Mdc
5220;0;2;0;Mdc
528;3;2;0;Mdc
5285;0;2;2;Mdc
532;3;2;0;Mdc
534;0;2;0;Mdc
5342;0;2;0;Mdc
5345;0;2;0;Mdc
5393;0;2;0;Mdc
540000;0;2;0;Mdc
543;3;2;0;Mdc
544;2;2;0;Mdc
5448;0;2;0;Mdc
548;2;2;2;Mdc
5504;0;2;0;Mdc
5592;0;2;0;Mdc
55leten;2;2;0;Agpmsnn
55milijonski;0;2;0;Agpmsny
5600;0;2;3;Mdc
56leten;0;2;0;Agpmsnn
573;0;2;0;Mdc
5750;0;2;0;Mdc
579;3;2;2;Mdc
5808;0;2;0;Mdc
58627;0;2;0;Mdc
590837;0;2;0;Mdc
59odstoten;0;2;0;Agpmsnn
5milijonski;0;2;0;Agpmsny
602;4;2;2;Mdc
60373;0;2;0;Mdc
604000;0;2;0;Mdc
607;0;2;3;Mdc
6078;0;2;0;Mdc
608;0;2;0;Mdc
60vaten;0;2;0;Agpmsnn
6125;0;2;0;Mdc
616;4;2;4;Mdc
6209;0;2;0;Mdc
6325;0;2;0;Mdc
635;4;2;2;Mdc
6353;0;2;0;Mdc
641;2;2;0;Mdc
6415;0;2;0;Mdc
6475;0;2;0;Mdc
649;0;2;0;Mdc
6495;0;2;0;Mdc
651;0;2;0;Mdc
653;0;2;2;Mdc
6554;0;2;0;Mdc
65leten;0;2;0;Agpmsnn
66odstoten;0;2;0;Agpmsnn
6700;0;2;0;Mdc
6702;0;2;0;Mdc
6715;0;2;0;Mdc
678;0;2;0;Mdc
6804;0;2;0;Mdc
682011;0;2;0;Mdc
689;0;2;2;Mdc
6900;0;2;2;Mdc
692;3;2;0;Mdc
697;0;2;0;Mdc
698;3;2;2;Mdc
6krat;0;2;2;Rgp
6odstotno;0;2;2;Rgp
700291;0;2;0;Mdc
7020;0;2;0;Mdc
7048;0;2;0;Mdc
713;2;2;0;Mdc
714;3;2;4;Mdc
7158;0;2;0;Mdc
7167;0;2;0;Mdc
718;2;2;0;Mdc
7204;0;2;0;Mdc
726;0;2;0;Mdc
728;0;2;2;Mdc
72odstoten;2;2;0;Agpmsnn
731;2;2;2;Mdc
732;3;2;0;Mdc
733;5;2;3;Mdc
733332;0;2;0;Mdc
735odstoten;0;2;0;Agpmsnn
736;2;2;0;Mdc
738;6;2;4;Mdc
740;6;2;2;Mdc
7400;0;2;0;Mdc
742;3;2;0;Mdc
743;3;2;0;Mdc
746;0;2;3;Mdc
747;2;2;0;Mdc
750947;0;2;0;Mdc
754;2;2;6;Mdc
755;3;2;2;Mdc
756;2;2;0;Mdc
7600;2;2;0;Mdc
762;7;2;0;Mdc
765;2;2;0;Mdc
7657;0;2;0;Mdc
766;0;2;0;Mdc
768;2;2;4;Mdc
76odstotno;0;2;0;Rgp
772;0;2;0;Mdc
776;2;2;3;Mdc
792;2;2;0;Mdc
797;0;2;2;Mdc
7978;0;2;0;Mdc
79odstoten;2;2;2;Agpmsnn
7odstotno;0;2;4;Rgp
80000;0;2;0;Mdc
802;2;2;0;Mdc
802000;0;2;0;Mdc
803;2;2;0;Mdc
8035;0;2;0;Mdc
8047;0;2;0;Mdc
805;0;2;4;Mdc
806;0;2;3;Mdc
808;2;2;0;Mdc
80krat;0;2;0;Rgp
80odstotno;3;2;0;Rgp
811;3;2;2;Mdc
813;2;2;0;Mdc
8131;0;2;0;Mdc
814;0;2;2;Mdc
814499;0;2;0;Mdc
8160;0;2;0;Mdc
817;3;2;0;Mdc
8173425;0;2;0;Mdc
81odstoten;0;2;0;Agpmsnn
8225;0;2;0;Mdc
824;0;2;3;Mdc
826;3;2;3;Mdc
8277;0;2;0;Mdc
828;0;2;4;Mdc
8360;0;2;0;Mdc
8423;0;2;0;Mdc
84364;0;2;0;Mdc
844;0;2;0;Mdc
8500;0;2;0;Mdc
852;2;2;0;Mdc
853;2;2;0;Mdc
855;0;2;3;Mdc
857;2;2;0;Mdc
85955;0;2;0;Mdc
861;0;2;0;Mdc
8626;0;2;0;Mdc
866;2;2;3;Mdc
866033;0;2;0;Mdc
868;0;2;0;Mdc
872;0;2;0;Mdc
873;5;2;3;Mdc
8747652;0;2;0;Mdc
876;0;2;0;Mdc
8775;0;2;0;Mdc
882;6;2;0;Mdc
887;0;2;3;Mdc
890;0;2;3;Mdc
892;0;2;0;Mdc
8956;0;2;0;Mdc
896;0;2;0;Mdc
899;2;2;0;Mdc
905;5;2;2;Mdc
9053;0;2;0;Mdc
906;4;2;0;Mdc
909;3;2;2;Mdc
90dneven;2;2;0;Npmsn
914;0;2;3;Mdc
916;0;2;0;Mdc
92067;0;2;0;Mdc
924;2;2;0;Mdc
9341;0;2;0;Mdc
939;0;2;0;Mdc
942;3;2;0;Mdc
943;0;2;0;Mdc
946;0;2;2;Mdc
9476;0;2;0;Mdc
951;2;2;2;Mdc
9525;0;2;0;Mdc
954;2;2;0;Mdc
956;2;2;2;Mdc
958;0;2;3;Mdc
9600;0;2;0;Mdc
963;5;2;0;Mdc
9653;0;2;0;Mdc
967;0;2;2;Mdc
96992;0;2;0;Mdc
973;0;2;0;Mdc
974;0;2;0;Mdc
9750;0;2;0;Mdc
97820;0;2;0;Mdc
980;0;2;0;Mdc
982;0;2;0;Mdc
983;0;2;0;Mdc
986;3;2;0;Mdc
989;2;2;2;Mdc
990;0;2;2;Mdc
9943;0;2;0;Mdc
997;0;2;2;Mdc
998;0;2;0;Mdc
99leten;0;2;0;Agpmsnn
a3;7;2;0;X
a350;0;2;3;Mdc
a4;0;2;0;Mdc
abanèen;0;2;0;Agpmsnn
abbey;0;2;0;Npmsn
abcfin;0;2;0;Npmsn
abeceden;0;2;0;Agpmsnn
abenomika;0;2;0;Ncfsn
aberdeen;0;2;0;Npmsn
abonent;0;2;0;Ncmsn
abonentski;0;2;0;Agpmsay
absorpcijski;0;2;0;Agpmsny
absurdno;0;2;0;Agpnsn
ac3;0;2;0;Mdc
ac3a;0;2;0;Ncfsn
ac4;0;2;0;Mdc
academy;0;2;0;Xf
accetto;0;2;0;Npmsn
accor;0;2;2;Ncmsn
acea;0;2;0;Npmsn
ack;0;2;0;Npmsn
acto;0;2;0;Rgp
adam;0;2;3;Npmsn
addax;0;2;0;Npmsn
adecco;0;2;2;Npmsn
adedy;0;2;0;Npmsn
adm;0;2;0;Npmsn
admir;2;2;0;Npmsn
adrenalinski;0;2;7;Agpmpn
adrian;2;2;0;Npmsn
advant;0;2;0;Ncmsn
aeroflot;0;2;0;Npmsn
aflatoksin;8;2;0;Ncmsn
afp2008;0;2;0;Mdc
agovit;0;2;0;Agpmsnn
agregaten;0;2;2;Appmsnn
agrft;0;2;2;Npmsn
agrogorica;0;2;0;Ncfsn
agrokora;0;2;0;Ncfsn
agroruše;0;2;0;Npmsn
agroživ;2;2;0;Agpmsnn
agroživilski;0;2;0;Agpmsny
ahern;3;2;0;Npfsn
aids;9;2;6;Ncmsn
airport;0;2;0;Ncmsan
aks;0;2;0;Npmsn
aktiviran;2;2;0;Appmsnn
aktiviranje;2;2;0;Ncnsa
aktivizem;0;2;0;Ncmsn
akustika;0;2;6;Ncfsn
alabama;2;2;2;Npfsn
alarm;13;2;0;Ncmsn
album;0;2;0;Ncmsn
aleasing;0;2;0;Ncmsn
alergen;2;2;0;Ncmsan
alergijski;3;2;0;Agpmsny
alessandra;0;2;0;Npmsg
aljaska;0;2;0;Npfsn
alkaloid;0;2;0;Ncmsn
allonen;0;2;0;Npmsn
almira;0;2;0;Npfsn
alo;0;2;0;Npmsn
alojzija;3;2;2;Npfsn
alp;0;2;0;Npfpg
alpha;0;2;0;Ncfsn
alplesov;0;2;0;Aspmsnn
alposa;0;2;0;Xt
altafaj;0;2;0;Vmem2s
altbauer;0;2;0;Ncmsn
alu;0;2;0;Npfsi
alumni;0;2;0;Npmsn
amad;0;2;0;Npmsn
amancio;0;2;0;Npmsn
ambasada;0;2;0;Ncfsn
amnezijski;0;2;0;Agpmsny
amortizacijski;0;2;3;Agpmsny
ampelus;0;2;0;Npmsn
ampula;0;2;0;Ncfsn
amtc;0;2;0;Npmsn
analitièen;0;2;2;Agpmsnn
analiziranje;0;2;0;Ncnsn
anavucinadnevniksi;0;2;0;Npmsn
andersen;0;2;0;Npmsn
andoljškov;2;2;0;Aspmsnn
andor;0;2;0;Npmsn
andora;0;2;0;Npfsn
andreas;2;2;3;Npmsn
andrejbrstovsekdnevniksi;0;2;0;Npmsn
andriano;0;2;0;Agpnsn
andriec;0;2;0;Ncmsn
andrija;0;2;0;Ncfsn
androjen;0;2;0;Appmsnn
anemija;2;2;0;Ncfsn
angelski;0;2;0;Agpmsay
anglež;4;2;0;Npmsn
anonimnost;5;2;0;Ncfsa
anselmi;0;2;0;Npmsn
anstalt;0;2;0;Npmsn
ant;0;2;0;Npmsn
antijanša;0;2;0;Agsfsn
antipahor;0;2;0;Npmsn
antirabièen;0;2;0;Agpmsnn
apaxa;0;2;0;Ncfsn
apekov;3;2;0;Ncmpg
aqr;0;2;0;Npmsn
arabec;0;2;3;Npmsn
ara;0;2;0;Ncfsn
archer;0;2;0;Ncmsn
are;0;2;0;Xf
argentinec;0;2;0;Npmsn
argo;0;2;0;Ncmsn
argonos;0;2;0;Ncmsn
arheološki;0;2;2;Agpfsl
arhiviranje;2;2;0;Ncnsa
arji;2;2;0;Agpfsl
arktièen;0;2;0;Agpmsnn
armada;2;2;0;Ncfsn
armalo;0;2;0;Vmpp-sn
armatura;2;2;0;Ncfsn
arnault;0;2;0;Npmsn
aroganca;2;2;0;Ncfsn
aroma;0;2;2;Ncfsn
arsenija;0;2;0;Ncfsn
arthur;0;2;0;Npmsn
as;3;2;0;Ncmsn
asanacija;0;2;0;Ncfsn
ash;0;2;0;Npmsn
ashton;0;2;2;Npmsn
aspekt;0;2;0;Ncmsan
asse;0;2;0;Npmsn
astec;0;2;0;Npmsn
aston;0;2;0;Npmsn
astraee;0;2;0;Npmsn
astraeo;0;2;0;Rgp
ata;0;2;0;Ncmsn
atak;0;2;0;Npmsn
ataše;2;2;0;Ncmsn
ateist;0;2;0;Ncmsn
atek;0;2;0;Npmsn
atenski;8;2;0;Agpmsny
atletski;0;2;2;Agpmpn
atminvest;0;2;0;Npmsn
atmosfera;0;2;0;Ncfsn
atomski;0;2;0;Agpmpn
atorvastatin;0;2;0;Aspmsnn
auer;0;2;0;Npmsn
aukno;0;2;0;Ncnsn
auto;2;2;0;Ncmsn
aužner;0;2;0;Ncmsn
avalon;0;2;0;Npfsn
avantgarda;0;2;0;Ncfsn
avdiofilski;0;2;0;Agpmsny
avditorij;0;2;11;Ncmsn
avsenik;0;2;0;Npmsn
avstrijskokanadskoruski;0;2;0;Agpmsny
avstroogrski;0;2;2;Agpfsd
avt;0;2;4;Ncmsn
avtomatizacija;0;2;0;Ncfsn
avtomobilizem;3;2;2;Ncmsn
avtorizacija;0;2;0;Ncfsn
avtosalon;0;2;0;Ncmsn
avtp;0;2;0;Npmsn
away;0;2;0;Npmsn
azbesten;3;2;0;Npmsn
ažp;5;2;0;Npmsn
ažuriran;0;2;0;Appmsnn
ažurirati;0;2;2;Vmbn
b2;0;2;0;Mdc
baa;0;2;0;Npmsn
baba;0;2;0;Ncfsn
babnik;0;2;0;Npfsn
babuški;0;2;0;Agpmsny
baby;0;2;2;Npmsn
baccijev;0;2;0;Aspmsnn
bacec;0;2;0;Ncmsn
baèiæ;0;2;0;Npmsn
baèka;0;2;0;Npfsn
bahav;0;2;0;Agpmsnn
bahè;0;2;2;Npmsn
baiducom;0;2;0;Npmsn
bail;0;2;0;Vmep-sm
baiti;0;2;0;Vmen
bajd;0;2;0;Npmsn
bajda;0;2;0;Npmsay
baje;3;2;0;Q
bajram;0;2;0;Ncmsn
bajta;0;2;3;Ncfsn
bakla;8;2;5;Ncfsn
bakteriološki;0;2;0;Agpmsny
balast;2;2;0;Ncmsn
balasten;0;2;0;Agpmsan
balkovec;0;2;0;Npmsn
balonarski;2;2;0;Agpmsny
banana;0;2;2;Ncfsn
banèniški;0;2;0;Agpmsny
banènofinanèen;0;2;0;Agpmsnn
banks;0;2;0;Npmsn
bankwatch;0;2;0;Npmsn
banovec;0;2;0;Npfsg
barber;0;2;0;Npmsn
barcaffe;0;2;2;Npmsn
barcolana;0;2;6;Npfsn
barèica;0;2;0;Ncfsn
barièevièev;4;2;0;Aspmsnn
barney;0;2;0;Npmsn
barnierjev;0;2;0;Aspmsnn
baroin;0;2;2;Ncmsn
barrile;0;2;0;Npmsn
barvan;0;2;0;Appmsnn
barvanje;0;2;0;Ncnsn
basesec;0;2;0;Ncmsn
baston;0;2;0;Npmsn
bašiæ;3;2;0;Npmsn
bašir;2;2;0;Npmsn
batagel;0;2;0;Npmsn
bate;0;2;0;Npfpn
batten;0;2;0;Npmsn
baumax;0;2;0;Npmsn
bavarec;0;2;0;Npmsn
bayerisches;0;2;0;Xf
bazirati;0;2;0;Vmbn
bbp;0;2;2;Npmsn
bbva;3;2;0;Npmsn
bc;0;2;0;Npmsn
bce11;0;2;0;Mdc
bdpjem;0;2;0;Vmpr1s
be;0;2;0;Xf
bebiæ;0;2;0;Npmsn
beda;3;2;0;Ncfsn
bednašev;0;2;0;Aspmsnn
beers;0;2;0;Npmsn
beethovnov;0;2;0;Aspmsnn
beijing;0;2;0;Ncmsn
belcont;0;2;0;Npmsn
bele;0;2;0;Agpfpn
beleženje;2;2;0;Ncnsa
belina;0;2;0;Ncfsn
belišæ;0;2;0;Npmsn
belišæa;0;2;0;Npmsay
belišæe;0;2;0;Ncnsn
belousov;0;2;0;Aspmsnn
beltransgaz;0;2;0;Ncmsn
belveder;0;2;0;Npmsan
bencinov;0;2;0;Aspmsnn
benedik;0;2;0;Npmsn
benedikov;2;2;0;Aspmsnn
beneficiran;3;2;0;Appmsnn
benjamin;0;2;4;Npmsn
bera;0;2;2;Ncfsn
berce;0;2;0;Npmsn
bergen;0;2;0;Npmsn
bergoè;0;2;0;Npmsn
berièevo;6;2;0;Npnsn
berkeley;0;2;2;Npmsn
bernanek;0;2;0;Ncmsn
bernankejev;0;2;0;Aspmsnn
bersanija;0;2;0;Ncfsn
besson;0;2;0;Npmsn
best;0;2;2;Npmsn
bešterjev;0;2;0;Aspmsnn
beteiligungs;0;2;0;Npmsn
betoniranje;0;2;0;Ncnsn
bikar;0;2;0;Npfsn
bilbao;0;2;0;Npmsn
bilbija;2;2;0;Ncfsn
bild;0;2;0;Npmsn
bildtov;0;2;0;Aspmsnn
biljana;0;2;0;Npfsn
biljard;0;2;4;Ncmsn
bilka;3;2;3;Npfsn
bilošev;0;2;0;Npmsn
biogoriva;0;2;0;Npmsn
biometrija;0;2;0;Ncfsn
bioplin;0;2;6;Ncmsn
biorazgradljiv;2;2;0;Agpmsnn
biotehnološki;0;2;5;Agpmsny
biotski;0;2;0;Agpmpn
birostroj;0;2;0;Npmsn
birr;2;2;0;Npmsn
bitenèev;0;2;0;Aspmsnn
bitje;2;2;2;Ncnsn
bitumenski;0;2;3;Agpmsny
bizarno;0;2;0;Rgp
bizisi;0;2;0;Ncmpn
bjarnason;0;2;0;Npmsn
björgolfur;0;2;0;Npmsn
blagajnièarka;0;2;0;Ncfsn
blagoslavljanje;0;2;0;Ncnsn
blagosloviti;0;2;0;Vmen
blagotinšek;2;2;0;Npmsn
blamaža;2;2;0;Ncfsn
blazno;0;2;0;Rgp
blaževiæ;3;2;0;Npmsn
blažica;0;2;0;Ncfsn
blažilen;0;2;0;Agpmsnn
blesarija;0;2;0;Ncfsn
blicnet;0;2;0;Npmsn
bliskovit;0;2;0;Agpmsnn
blešèeè;7;2;3;Agpmsnn
blešèica;0;2;0;Ncfsn
bližnjevzhoden;2;2;2;Agpmsnn
bluechip;0;2;3;Npmsn
bmwje;3;2;0;Ncnsn
bo;0;2;0;Va-f3s-n
boben;2;2;14;Ncmsn
bobinèev;0;2;0;Aspmsnn
bobnar;0;2;0;Ncmsn
bochum;0;2;0;Npmsn
boeckh;0;2;0;Npmsn
boel;0;2;2;Npmsn
bogatajev;3;2;0;Aspmsnn
bogateti;3;2;0;Vmpn
bogomil;0;2;0;Npmsn
bogoslužen;0;2;0;Appmsnn
bohorièev;0;2;0;Aspmsnn
bohova;0;2;0;Npfsn
boja;0;2;0;Ncmsg
bojišèe;0;2;0;Ncnsn
bojnec;0;2;0;Ncmsn
bolgar;4;2;0;Npmsn
bolnikov;2;2;2;Ncmpg
bologna;0;2;0;Npfsn
bomben;5;2;2;Agpmsnn
bombica;0;2;0;Ncfsn
bonèina;3;2;0;Npmsn
bonetov;0;2;0;Ncmpg
bono;0;2;2;Npmsn
borak;3;2;0;Npmsn
bore;0;2;0;Rgp
borovnièar;0;2;0;Ncmsn
börse;0;2;0;Npmsn
borznitrgovecsa;0;2;0;Ncfsn
bosio;0;2;0;Npmsn
bosnalijeka;0;2;0;Npfsn
bossi;5;2;0;Npmsn
botrstvo;0;2;0;Ncnsa
boutros;0;2;0;Ncmsn
bozovièarjev;0;2;0;Ncmpg
bracera;0;2;0;Ncfsn
bradaèev;0;2;2;Ncmpg
bradeško;2;2;0;Npmsn
bradiæ;0;2;0;Npmsn
bradstree;0;2;0;Npmsn
brandner;0;2;0;Ncmsn
brands;0;2;2;Npmsn
braniselj;0;2;0;Npmsn
brasil;3;2;0;Npmsn
braslovèe;3;2;0;Npfpn
bratov;0;2;0;Ncmpg
bratranec;0;2;0;Ncmsn
brda;0;2;2;Npnpn
breèko;3;2;2;Npmsn
breskvar;0;2;0;Npmsn
breskvarjev;0;2;3;Ncmpg
brezmejen;0;2;0;Agpmsnn
brezplaènik;0;2;0;Ncfpg
brezizhoden;4;2;0;Agpmsnn
brezposlenost;2;2;0;Ncfsn
brezpraven;0;2;0;Agpmsnn
brezskrbno;0;2;0;Rgp
brezstièen;0;2;0;Agpmsnn
brezvladje;0;2;0;Ncnsn
brezzob;0;2;0;Agpmsnn
brezžièno;0;2;0;Rgp
brežièan;0;2;0;Npmsn
bridek;2;2;0;Agpmsnn
brionski;0;2;0;Agpmsay
bris;0;2;0;Ncmsn
brkiè;0;2;0;Npmsn
brkoviæ;0;2;0;Npmsn
brod;2;2;0;Npmsn
brodnik;0;2;0;Npmsn
brokoli;0;2;0;Ncmsn
broška;0;2;0;Ncfsn
bruhanje;5;2;0;Ncnsn
brunskoletov;2;2;2;Ncmpg
brv;0;2;3;Ncfsn
brzeski;0;2;0;Agpmsny
bsc;0;2;0;Npmsn
bsh;2;2;5;Npmsn
bsje;0;2;0;Ncnsn
bubiæev;0;2;0;Aspmsnn
budimpeški;0;2;0;Agpmsay
bukarešta;0;2;3;Npfsn
buletinac;0;2;0;Npmsn
bulf;0;2;0;Npmsn
buljan;3;2;0;Agpmsnn
bullard;0;2;0;Npmsn
bure;0;2;0;Npmpa
bures;0;2;0;Npmsn
burgarjev;0;2;0;Aspmsnn
burglada;0;2;0;Ncfsn
bus;0;2;2;Npmsn
businesseuropa;0;2;0;Npfsn
butara;3;2;0;Npmsn
byd;0;2;0;Npmsn
c1;5;2;0;X
cadburyjev;0;2;2;Aspmsnn
cadillacov;0;2;0;Aspmsnn
cahuzac;0;2;0;Npmsn
caja;0;2;0;Ncmdn
caltagirone;0;2;0;Ncfpn
cameronov;2;2;0;Aspmsnn
camry;0;2;0;Npmsn
canadair;0;2;2;Npmsn
canal;0;2;0;Npmsn
cankar;0;2;0;Npmsn
cap;3;2;2;Npmsn
capita;0;2;0;Npmsn
carey;0;2;0;Npmsn
carigrad;3;2;5;Npmsn
carmen;0;2;0;Npfsn
carney;0;2;0;Npmsn
carreras;0;2;0;Npmsn
carry;0;2;0;Ncmsn
cars;0;2;2;Npmsn
casa;0;2;2;Npfsn
casting;0;2;0;Ncmsn
casual;0;2;0;Npmsn
catherine;0;2;2;Npfsn
cato;0;2;0;Npmsn
cbo;2;2;0;Npmsn
ccc;9;2;0;Mrc
cd;0;2;2;Ncmsn
cdu;0;2;0;Npfsn
ceba;0;2;0;Ncfsn
ceh;4;2;0;Ncmsn
cekuta;4;2;0;Npmsn
celièen;0;2;0;Agpmsnn
celjsko;5;2;2;Agpnsn
celomeseèen;0;2;0;Npmsn
cenejesi;0;2;0;Ncmpn
cenen;5;2;2;Agpmsnn
centrica;0;2;0;Ncfsn
centromerkur;0;2;0;Npmsn
centurion;0;2;0;Ncmsn
cepljen;0;2;0;Appmsnn
cepuder;6;2;0;Ncmsn
cerarjev;0;2;0;Aspmsnn
cerjak;0;2;0;Npmsn
cerkniški;0;2;3;Agpmsay
certa;0;2;0;Npmsn
certifikaten;2;2;0;Agpmsnn
cesarjev;0;2;0;Aspmsnn
cessna;0;2;2;Ncfsn
cestnovremenski;0;2;0;Agpmpn
challenge;0;2;2;Npmsn
channel;0;2;0;Npmsn
charlie;0;2;0;Npmsn
chen;0;2;2;Npmsn
chi;0;2;2;Npmsn
child;0;2;0;Npmsn
chipi;4;2;0;Ncmpn
chris;0;2;3;Npmsn
christina;0;2;0;Npfsn
ci;2;2;0;Y
cif;0;2;0;Npmsn
cimperman;0;2;0;Npmsn
cinièen;2;2;0;Agpmsnn
cinik;0;2;0;Ncmsn
cinizem;2;2;0;Ncmsn
ciperle;0;2;0;Npmsn
cit;0;2;2;Y
citat;2;2;0;Ncmsn
citiran;2;2;0;Appmsnn
citroënov;0;2;0;Aspmsnn
citronka;0;2;0;Ncfsn
civil;2;2;0;Ncmsn
civilnodružben;0;2;2;Agpmsnn
clover;0;2;0;Ncmsn
cme;0;2;0;Npmsn
cnc;0;2;0;Npmsn
cobalt;0;2;0;Npmsn
code;0;2;0;Npmsn
cognis;0;2;2;Npmsn
col;0;2;0;Ncmsn
colin;0;2;0;Npmsn
collins;0;2;0;Npmsn
color;0;2;0;Npmsn
comit;0;2;0;Ncmsn
condoleezz;0;2;0;Npmsn
connery;0;2;2;Npmsn
consob;0;2;0;Ncfpg
consoba;0;2;0;Ncfsn
continentala;0;2;0;Npfsn
coroni;0;2;0;Npmsn
cosmota;0;2;0;Ncfsn
cotiè;0;2;0;Npmsn
cottagon;2;2;0;Ncmsn
countrywide;6;2;0;Npmsn
cpk;0;2;0;Npmsn
cplje;0;2;0;Npfpn
craig;0;2;0;Npmsn
crnkoviè;0;2;0;Npmsn
croatio;0;2;0;Xf
csa;0;2;0;Npmsn
csaba;0;2;2;Ncfsn
csi;5;2;0;Npmsn
cuder;0;2;0;Npmsn
curry;0;2;0;Npmsn
curs;0;2;0;Npmsn
custom;0;2;0;Npmsn
customer;0;2;0;Npmsn
cvetana;0;2;3;Agpmdn
cveten;2;2;2;Agpmsnn
cvetlièarski;0;2;0;Agpmsny
cvièkarija;0;2;0;Ncfsn
cvikel;0;2;0;Ncmsn
cvreti;0;2;0;Vmpn
èaèoviè;0;2;0;Npmsn
èad;5;2;0;Ncmsn
èasopisnozaložniški;0;2;0;Agpmsay
èaterjev;0;2;0;Ncmpg
èebašektravnik;0;2;2;Ncmsn
èebašektravnikov;0;2;0;Aspmsnn
èeèenija;0;2;0;Npfsn
èehajiæ;0;2;0;Npmsn
èehovin;0;2;0;Npmsn
èemur;0;2;0;Pr-nsd
èen;0;2;0;Agpmsnn
èeta;0;2;0;Ncfsn
èezpacifiški;0;2;0;Npfsl
èilski;0;2;0;Agpmsny
èimveèji;0;2;0;Agpmsny
èinžar;5;2;0;Ncmsn
èipen;0;2;0;Agpmsnn
